vote_number,senator_number,vote
84,42,Yea
84,43,Yea
84,44,Nay
84,45,Yea
84,46,Yea
84,47,Yea
84,48,Yea
84,49,Yea
83,0,Not Voting
83,1,Yea
83,2,Nay
83,3,Yea
83,4,Nay
83,5,Nay
83,6,Yea
83,7,Nay
83,8,Yea
83,9,Nay
83,10,Nay
83,11,Yea
83,12,Yea
83,13,Nay
83,14,Yea
83,15,Yea
83,16,Yea
83,17,Yea
83,18,Not Voting
83,19,Nay
83,50,Yea
83,51,Yea
83,52,Nay
83,53,Nay
83,54,Yea
83,55,Nay
83,56,Not Voting
83,57,Yea
83,58,Nay
83,29,Yea
83,30,Nay
83,31,Nay
83,32,Nay
83,33,Nay
83,34,Yea
83,35,Not Voting
83,36,Yea
83,37,Nay
83,38,Yea
83,39,Yea
83,40,Nay
83,41,Nay
83,42,Yea
83,43,Yea
83,44,Yea
83,45,Nay
83,46,Nay
83,47,Nay
83,48,Yea
83,49,Yea
82,0,Not Voting
82,1,Yea
82,2,Nay
82,3,Yea
82,4,Nay
82,5,Nay
82,6,Nay
82,7,Nay
82,8,Nay
82,9,Nay
82,10,Nay
82,11,Yea
82,12,Yea
82,13,Nay
82,14,Yea
82,15,Yea
82,16,Nay
82,17,Yea
82,18,Not Voting
82,19,Nay
82,50,Yea
82,51,Yea
82,52,Nay
82,53,Nay
82,54,Yea
82,55,Nay
82,56,Not Voting
82,57,Yea
82,58,Nay
82,29,Nay
82,30,Nay
82,31,Nay
82,32,Nay
82,33,Nay
82,34,Yea
82,35,Not Voting
82,36,Nay
82,37,Nay
82,38,Yea
82,39,Yea
82,40,Nay
82,41,Nay
82,42,Nay
82,43,Yea
82,44,Yea
82,45,Nay
82,46,Nay
82,47,Nay
82,48,Nay
82,49,Yea
81,0,Not Voting
81,1,Yea
81,2,Nay
81,3,Yea
81,4,Nay
81,5,Nay
81,6,Nay
81,7,Nay
81,8,Yea
81,9,Nay
81,10,Nay
81,11,Yea
81,12,Yea
81,13,Nay
81,14,Yea
81,15,Nay
81,16,Nay
81,17,Yea
81,18,Not Voting
81,19,Nay
81,50,Yea
81,51,Yea
81,52,Nay
81,53,Nay
81,54,Yea
81,55,Nay
81,56,Not Voting
81,57,Yea
81,58,Nay
81,29,Nay
81,30,Nay
81,31,Nay
81,32,Nay
81,33,Nay
81,34,Yea
81,35,Not Voting
81,36,Yea
81,37,Nay
81,38,Yea
81,39,Yea
81,40,Nay
81,41,Nay
81,42,Nay
81,43,Yea
81,44,Yea
81,45,Nay
81,46,Nay
81,47,Nay
81,48,Yea
81,49,Yea
80,0,Not Voting
80,1,Yea
80,2,Nay
80,3,Yea
80,4,Nay
80,5,Nay
80,6,Yea
80,7,Nay
80,8,Yea
80,9,Nay
80,10,Nay
80,11,Yea
80,12,Yea
80,13,Nay
80,14,Yea
80,15,Yea
80,16,Yea
80,17,Yea
80,18,Not Voting
80,19,Nay
80,50,Yea
80,51,Yea
80,52,Nay
80,53,Nay
80,54,Yea
80,55,Nay
80,56,Not Voting
80,57,Yea
80,58,Nay
80,29,Yea
80,30,Yea
80,31,Nay
80,32,Nay
80,33,Nay
80,34,Yea
80,35,Not Voting
80,36,Yea
80,37,Nay
80,38,Yea
80,39,Yea
80,40,Nay
80,41,Nay
80,42,Yea
80,43,Yea
80,44,Yea
80,45,Nay
80,46,Nay
80,47,Nay
80,48,Not Voting
80,49,Yea
79,0,Nay
79,1,Nay
79,2,Yea
79,3,Nay
79,4,Yea
79,5,Yea
79,6,Nay
79,7,Yea
79,8,Yea
79,9,Yea
79,10,Yea
79,11,Nay
79,12,Nay
79,13,Yea
79,14,Nay
79,15,Nay
79,16,Nay
79,17,Nay
79,18,Nay
79,19,Yea
79,50,Nay
79,51,Nay
79,52,Yea
79,53,Yea
79,54,Nay
79,55,Yea
79,56,Not Voting
79,57,Nay
79,58,Yea
79,29,Yea
79,30,Yea
79,31,Yea
79,32,Yea
79,33,Yea
79,34,Nay
79,35,Yea
79,36,Yea
79,37,Yea
79,38,Nay
79,39,Nay
79,40,Yea
79,41,Yea
79,42,Nay
79,43,Nay
79,44,Nay
79,45,Yea
79,46,Yea
79,47,Yea
79,48,Yea
79,49,Yea
78,0,Yea
78,1,Yea
78,2,Not Voting
78,3,Yea
78,4,Nay
78,5,Nay
78,6,Yea
78,7,Nay
78,8,Yea
78,9,Nay
78,10,Nay
78,11,Yea
78,12,Yea
78,13,Nay
78,14,Yea
78,15,Yea
78,16,Yea
78,17,Yea
78,18,Yea
78,19,Nay
78,50,Yea
78,51,Yea
78,52,Nay
78,53,Nay
78,54,Yea
78,55,Nay
78,56,Not Voting
78,57,Yea
78,58,Nay
78,29,Yea
78,30,Nay
78,31,Nay
78,32,Nay
78,33,Nay
78,34,Yea
78,35,Nay
78,36,Yea
78,37,Nay
78,38,Yea
78,39,Yea
78,40,Nay
78,41,Nay
78,42,Yea
78,43,Yea
78,44,Yea
78,45,Nay
78,46,Nay
78,47,Nay
78,48,Yea
78,49,Yea
77,0,Yea
77,1,Nay
77,2,Not Voting
77,3,Nay
77,4,Yea
77,5,Yea
77,6,Yea
77,7,Yea
77,8,Nay
77,9,Yea
77,10,Yea
77,11,Yea
77,12,Not Voting
77,13,Yea
77,14,Yea
77,15,Yea
77,16,Yea
77,17,Yea
77,18,Not Voting
77,19,Yea
77,50,Yea
77,51,Yea
77,52,Yea
77,53,Yea
77,54,Yea
77,55,Yea
77,56,Not Voting
77,57,Yea
77,58,Yea
77,29,Nay
77,30,Yea
77,31,Yea
77,32,Yea
77,33,Yea
77,34,Yea
77,35,Yea
77,36,Yea
77,37,Yea
77,38,Nay
77,39,Nay
77,40,Yea
77,41,Yea
77,42,Nay
77,43,Yea
77,44,Nay
77,45,Yea
77,46,Yea
77,47,Yea
77,48,Not Voting
77,49,Yea
76,0,Nay
76,1,Nay
76,2,Yea
76,3,Nay
76,4,Yea
76,5,Yea
76,6,Nay
76,7,Yea
76,8,Nay
76,9,Yea
76,10,Yea
76,11,Nay
76,12,Nay
76,13,Yea
76,14,Nay
76,15,Nay
76,16,Nay
76,17,Nay
76,18,Nay
76,19,Yea
76,50,Nay
76,51,Nay
76,52,Yea
76,53,Yea
76,54,Nay
76,55,Yea
76,56,Yea
76,57,Not Voting
76,58,Yea
76,29,Nay
76,30,Yea
76,31,Yea
76,32,Yea
76,33,Yea
76,34,Nay
76,35,Nay
76,36,Nay
76,37,Not Voting
76,38,Nay
76,39,Nay
76,40,Yea
76,41,Yea
76,42,Nay
76,43,Nay
76,44,Nay
76,45,Yea
76,46,Yea
76,47,Yea
76,48,Nay
76,49,Nay
75,0,Nay
75,1,Yea
75,2,Yea
75,3,Yea
75,4,Yea
75,5,Yea
75,6,Nay
75,7,Nay
75,8,Nay
75,9,Yea
75,10,Yea
75,11,Nay
75,12,Yea
75,13,Yea
75,14,Nay
75,15,Nay
75,16,Yea
75,17,Yea
75,18,Yea
75,19,Yea
75,50,Nay
75,51,Nay
75,52,Yea
75,53,Yea
75,54,Nay
75,55,Yea
75,56,Nay
75,57,Yea
75,58,Yea
75,29,Yea
75,30,Yea
75,31,Yea
75,32,Yea
75,33,Yea
75,34,Nay
75,35,Nay
75,36,Yea
75,37,Yea
75,38,Yea
75,39,Nay
75,40,Yea
75,41,Yea
75,42,Yea
75,43,Nay
75,44,Nay
75,45,Yea
75,46,Yea
75,47,Yea
75,48,Nay
75,49,Nay
74,0,Nay
74,1,Nay
74,2,Yea
74,3,Nay
74,4,Yea
74,5,Yea
74,6,Nay
74,7,Yea
74,8,Nay
74,9,Yea
74,10,Yea
74,11,Nay
74,12,Nay
74,13,Yea
74,14,Nay
74,15,Nay
74,16,Nay
74,17,Nay
74,18,Nay
74,19,Yea
74,50,Nay
74,51,Nay
74,52,Yea
74,53,Yea
74,54,Nay
74,55,Yea
74,56,Yea
74,57,Nay
74,58,Yea
74,29,Nay
74,30,Yea
74,31,Yea
74,32,Yea
74,33,Yea
74,34,Nay
74,35,Nay
74,36,Nay
74,37,Not Voting
74,38,Nay
74,39,Nay
74,40,Yea
74,41,Yea
74,42,Nay
74,43,Nay
74,44,Nay
74,45,Yea
74,46,Yea
74,47,Yea
74,48,Nay
74,49,Nay
73,0,Nay
73,1,Nay
73,2,Yea
73,3,Nay
73,4,Yea
73,5,Yea
73,6,Nay
73,7,Yea
73,8,Nay
73,9,Yea
73,10,Yea
73,11,Nay
73,12,Nay
73,13,Yea
73,14,Nay
73,15,Nay
73,16,Nay
73,17,Nay
73,18,Nay
73,19,Yea
73,50,Nay
73,51,Nay
73,52,Yea
73,53,Yea
73,54,Nay
73,55,Yea
73,56,Yea
73,57,Nay
73,58,Yea
73,29,Nay
73,30,Nay
73,31,Yea
73,32,Yea
73,33,Yea
73,34,Nay
73,35,Nay
73,36,Nay
73,37,Yea
73,38,Nay
73,39,Nay
73,40,Yea
73,41,Yea
73,42,Nay
73,43,Nay
73,44,Nay
73,45,Yea
73,46,Yea
73,47,Yea
73,48,Nay
73,49,Nay
72,0,Nay
72,1,Nay
72,2,Yea
72,3,Nay
72,4,Yea
72,5,Yea
72,6,Nay
72,7,Yea
72,8,Nay
72,9,Yea
72,10,Yea
72,11,Nay
72,12,Nay
72,13,Yea
72,14,Nay
72,15,Nay
72,16,Nay
72,17,Nay
72,18,Nay
72,19,Yea
72,50,Nay
72,51,Nay
72,52,Yea
72,53,Yea
72,54,Nay
72,55,Yea
72,56,Yea
72,57,Nay
72,58,Yea
72,29,Nay
72,30,Nay
72,31,Yea
72,32,Yea
72,33,Yea
72,34,Nay
72,35,Nay
72,36,Nay
72,37,Yea
72,38,Nay
72,39,Nay
72,40,Yea
72,41,Yea
72,42,Nay
72,43,Nay
72,44,Nay
72,45,Yea
72,46,Yea
72,47,Yea
72,48,Nay
72,49,Nay
71,0,Nay
71,1,Nay
71,2,Yea
71,3,Nay
71,4,Yea
71,5,Yea
71,6,Nay
71,7,Yea
71,8,Nay
71,9,Yea
71,10,Yea
71,11,Nay
71,12,Nay
71,13,Yea
71,14,Nay
71,15,Nay
71,16,Nay
71,17,Nay
71,18,Nay
71,19,Yea
71,50,Nay
71,51,Nay
71,52,Yea
71,53,Yea
71,54,Nay
71,55,Yea
71,56,Yea
71,57,Nay
71,58,Yea
71,29,Nay
71,30,Nay
71,31,Yea
71,32,Yea
71,33,Yea
71,34,Nay
71,35,Nay
71,36,Nay
71,37,Yea
71,38,Nay
71,39,Nay
71,40,Yea
71,41,Yea
71,42,Nay
71,43,Nay
71,44,Nay
71,45,Yea
71,46,Yea
71,47,Yea
71,48,Nay
71,49,Nay
70,0,Nay
70,1,Nay
70,2,Yea
70,3,Nay
70,4,Yea
70,5,Yea
70,6,Nay
70,7,Yea
70,8,Nay
70,9,Yea
70,10,Yea
70,11,Nay
70,12,Nay
70,13,Yea
70,14,Nay
70,15,Nay
70,16,Nay
70,17,Nay
70,18,Nay
70,19,Yea
70,50,Nay
70,51,Nay
70,52,Yea
70,53,Yea
70,54,Nay
70,55,Yea
70,56,Yea
70,57,Nay
70,58,Yea
70,29,Nay
70,30,Nay
70,31,Yea
70,32,Yea
70,33,Yea
70,34,Nay
70,35,Nay
70,36,Nay
70,37,Yea
70,38,Nay
70,39,Nay
70,40,Yea
70,41,Yea
70,42,Nay
70,43,Nay
70,44,Nay
70,45,Yea
70,46,Yea
70,47,Yea
70,48,Nay
70,49,Nay
69,0,Nay
69,1,Nay
69,2,Yea
69,3,Nay
69,4,Yea
69,5,Yea
69,6,Yea
69,7,Yea
69,8,Nay
69,9,Yea
69,10,Yea
69,11,Yea
69,12,Nay
69,13,Yea
69,14,Yea
69,15,Yea
69,16,Yea
69,17,Nay
69,18,Nay
69,19,Yea
69,50,Yea
69,51,Nay
69,52,Yea
69,53,Yea
69,54,Nay
69,55,Yea
69,56,Yea
69,57,Nay
69,58,Yea
69,29,Yea
69,30,Yea
69,31,Yea
69,32,Yea
69,33,Yea
69,34,Yea
69,35,Yea
69,36,Yea
69,37,Yea
69,38,Nay
69,39,Nay
69,40,Yea
69,41,Yea
69,42,Nay
69,43,Nay
69,44,Nay
69,45,Yea
69,46,Yea
69,47,Yea
69,48,Nay
69,49,Yea
68,0,Nay
68,1,Nay
68,2,Yea
68,3,Nay
68,4,Yea
68,5,Yea
68,6,Yea
68,7,Yea
68,8,Nay
68,9,Yea
68,10,Yea
68,11,Yea
68,12,Nay
68,13,Yea
68,14,Yea
68,15,Yea
68,16,Yea
68,17,Nay
68,18,Nay
68,19,Yea
68,50,Not Voting
68,51,Nay
68,52,Yea
68,53,Yea
68,54,Nay
68,55,Yea
68,56,Yea
68,57,Nay
68,58,Yea
68,29,Yea
68,30,Yea
68,31,Yea
68,32,Yea
68,33,Yea
68,34,Yea
68,35,Not Voting
68,36,Yea
68,37,Not Voting
68,38,Nay
68,39,Nay
68,40,Yea
68,41,Yea
68,42,Nay
68,43,Nay
68,44,Nay
68,45,Yea
68,46,Yea
68,47,Yea
68,48,Nay
68,49,Yea
67,0,Not Voting
67,1,Nay
67,2,Yea
67,3,Nay
67,4,Yea
67,5,Yea
67,6,Yea
67,7,Yea
67,8,Not Voting
67,9,Yea
67,10,Yea
67,11,Yea
67,12,Nay
67,13,Yea
67,14,Yea
67,15,Yea
67,16,Yea
67,17,Yea
67,18,Nay
67,19,Yea
67,50,Yea
67,51,Nay
67,52,Yea
67,53,Yea
67,54,Yea
67,55,Yea
67,56,Not Voting
67,57,Nay
67,58,Yea
67,29,Not Voting
67,30,Yea
67,31,Yea
67,32,Yea
67,33,Yea
67,34,Yea
67,35,Not Voting
67,36,Yea
67,37,Yea
67,38,Nay
67,39,Nay
67,40,Yea
67,41,Yea
67,42,Yea
67,43,Yea
67,44,Nay
67,45,Yea
67,46,Yea
67,47,Yea
67,48,Yea
67,49,Yea
66,0,Not Voting
66,1,Yea
66,2,Nay
66,3,Nay
66,4,Nay
66,5,Nay
66,6,Yea
66,7,Nay
66,8,Not Voting
66,9,Nay
66,10,Nay
66,11,Yea
66,12,Yea
66,13,Nay
66,14,Yea
66,15,Yea
66,16,Yea
66,17,Yea
66,18,Yea
66,19,Nay
66,50,Yea
66,51,Yea
66,52,Nay
66,53,Nay
66,54,Yea
66,55,Nay
66,56,Not Voting
66,57,Yea
66,58,Nay
66,29,Not Voting
66,30,Nay
66,31,Nay
66,32,Nay
66,33,Nay
66,34,Yea
66,35,Not Voting
66,36,Nay
66,37,Nay
66,38,Yea
66,39,Yea
66,40,Nay
66,41,Nay
66,42,Yea
66,43,Yea
66,44,Yea
66,45,Nay
66,46,Nay
66,47,Nay
66,48,Nay
66,49,Nay
65,0,Not Voting
65,1,Yea
65,2,Nay
65,3,Nay
65,4,Nay
65,5,Nay
65,6,Nay
65,7,Nay
65,8,Not Voting
65,9,Nay
65,10,Nay
65,11,Nay
65,12,Yea
65,13,Nay
65,14,Nay
65,15,Nay
65,16,Nay
65,17,Nay
65,18,Yea
65,19,Nay
65,50,Nay
65,51,Yea
65,52,Nay
65,53,Nay
65,54,Nay
65,55,Nay
65,56,Not Voting
65,57,Yea
65,58,Nay
65,29,Not Voting
65,30,Nay
65,31,Nay
65,32,Nay
65,33,Nay
65,34,Nay
65,35,Not Voting
65,36,Nay
65,37,Nay
65,38,Nay
65,39,Yea
65,40,Nay
65,41,Nay
65,42,Nay
65,43,Nay
65,44,Yea
65,45,Nay
65,46,Nay
65,47,Nay
65,48,Nay
65,49,Nay
64,0,Not Voting
64,1,Yea
64,2,Nay
64,3,Nay
64,4,Nay
64,5,Nay
64,6,Nay
64,7,Nay
64,8,Not Voting
64,9,Nay
64,10,Nay
64,11,Nay
64,12,Yea
64,13,Nay
64,14,Nay
64,15,Nay
64,16,Nay
64,17,Yea
64,18,Yea
64,19,Nay
64,50,Nay
64,51,Yea
64,52,Nay
64,53,Nay
64,54,Nay
64,55,Nay
64,56,Not Voting
64,57,Yea
64,58,Nay
64,29,Not Voting
64,30,Nay
64,31,Nay
64,32,Nay
64,33,Nay
64,34,Nay
64,35,Not Voting
64,36,Nay
64,37,Nay
64,38,Nay
64,39,Yea
64,40,Nay
64,41,Nay
64,42,Nay
64,43,Nay
64,44,Yea
64,45,Nay
64,46,Nay
64,47,Nay
64,48,Nay
64,49,Nay
63,0,Not Voting
63,1,Yea
63,2,Nay
63,3,Yea
63,4,Nay
63,5,Nay
63,6,Yea
63,7,Nay
63,8,Not Voting
63,9,Nay
63,10,Nay
63,11,Yea
63,12,Yea
63,13,Nay
63,14,Yea
63,15,Yea
63,16,Yea
63,17,Nay
63,18,Yea
63,19,Nay
63,50,Yea
63,51,Yea
63,52,Nay
63,53,Nay
63,54,Yea
63,55,Nay
63,56,Not Voting
63,57,Yea
63,58,Nay
63,29,Not Voting
63,30,Nay
63,31,Nay
63,32,Nay
63,33,Nay
63,34,Yea
63,35,Not Voting
63,36,Nay
63,37,Yea
63,38,Yea
63,39,Yea
63,40,Nay
63,41,Nay
63,42,Yea
63,43,Yea
63,44,Yea
63,45,Nay
63,46,Nay
63,47,Nay
63,48,Yea
63,49,Yea
62,0,Not Voting
62,1,Nay
62,2,Nay
62,3,Yea
62,4,Nay
62,5,Nay
62,6,Nay
62,7,Nay
62,8,Not Voting
62,9,Nay
62,10,Nay
62,11,Nay
62,12,Nay
62,13,Nay
62,14,Nay
62,15,Nay
62,16,Nay
62,17,Nay
62,18,Nay
62,19,Nay
62,50,Nay
62,51,Nay
62,52,Nay
62,53,Nay
62,54,Nay
62,55,Nay
62,56,Not Voting
62,57,Nay
62,58,Yea
62,29,Not Voting
62,30,Nay
62,31,Nay
62,32,Nay
62,33,Yea
62,34,Nay
62,35,Not Voting
62,36,Nay
62,37,Yea
62,38,Nay
62,39,Yea
62,40,Nay
62,41,Nay
62,42,Nay
62,43,Nay
62,44,Nay
62,45,Nay
62,46,Nay
62,47,Yea
62,48,Nay
62,49,Nay
61,0,Not Voting
61,1,Yea
61,2,Nay
61,3,Yea
61,4,Yea
61,5,Nay
61,6,Yea
61,7,Nay
61,8,Yea
61,9,Nay
61,10,Nay
61,11,Yea
61,12,Yea
61,13,Nay
61,14,Yea
61,15,Yea
61,16,Yea
61,17,Yea
61,18,Yea
61,19,Nay
61,50,Yea
61,51,Yea
61,52,Nay
61,53,Nay
61,54,Yea
61,55,Nay
61,56,Yea
61,57,Yea
61,58,Nay
61,29,Not Voting
61,30,Yea
61,31,Nay
61,32,Nay
61,33,Nay
61,34,Yea
61,35,Yea
61,36,Yea
61,37,Not Voting
61,38,Yea
61,39,Yea
61,40,Nay
61,41,Nay
61,42,Yea
61,43,Yea
61,44,Yea
61,45,Nay
61,46,Nay
61,47,Nay
61,48,Yea
61,49,Yea
60,0,Not Voting
60,1,Nay
60,2,Yea
60,3,Nay
60,4,Yea
60,5,Yea
60,6,Nay
60,7,Yea
60,8,Yea
60,9,Yea
60,10,Yea
60,11,Nay
60,12,Nay
60,13,Yea
60,14,Nay
60,15,Nay
60,16,Nay
60,17,Nay
60,18,Nay
60,19,Yea
60,50,Nay
60,51,Nay
60,52,Yea
60,53,Yea
60,54,Nay
60,55,Yea
60,56,Yea
60,57,Nay
60,58,Yea
60,29,Not Voting
60,30,Yea
60,31,Yea
60,32,Yea
60,33,Yea
60,34,Nay
60,35,Yea
60,36,Yea
60,37,Not Voting
60,38,Nay
60,39,Nay
60,40,Yea
60,41,Yea
60,42,Nay
60,43,Nay
60,44,Nay
60,45,Yea
60,46,Yea
60,47,Yea
60,48,Nay
60,49,Nay
59,0,Nay
59,1,Nay
59,2,Yea
59,3,Nay
59,4,Yea
59,5,Yea
59,6,Nay
59,7,Yea
59,8,Yea
59,9,Yea
59,10,Yea
59,11,Nay
59,12,Nay
59,13,Yea
59,14,Nay
59,15,Nay
59,16,Nay
59,17,Nay
59,18,Nay
59,19,Yea
59,50,Nay
59,51,Nay
59,52,Yea
59,53,Yea
59,54,Nay
59,55,Yea
59,56,Not Voting
59,57,Not Voting
59,58,Yea
59,29,Nay
59,30,Nay
59,31,Yea
59,32,Yea
59,33,Yea
59,34,Nay
59,35,Yea
59,36,Yea
59,37,Not Voting
59,38,Nay
59,39,Nay
59,40,Yea
59,41,Not Voting
59,42,Nay
59,43,Nay
59,44,Not Voting
59,45,Yea
59,46,Yea
59,47,Yea
59,48,Nay
59,49,Nay
58,0,Yea
58,1,Nay
58,2,Yea
58,3,Nay
58,4,Yea
58,5,Yea
58,6,Yea
58,7,Yea
58,8,Yea
58,9,Yea
58,10,Yea
58,11,Yea
58,12,Yea
58,13,Yea
58,14,Yea
58,15,Nay
58,16,Yea
58,17,Nay
58,18,Nay
58,19,Yea
58,50,Nay
58,51,Nay
58,52,Yea
58,53,Yea
58,54,Nay
58,55,Yea
58,56,Yea
58,57,Nay
58,58,Yea
58,29,Yea
58,30,Yea
58,31,Yea
58,32,Yea
58,33,Yea
58,34,Yea
58,35,Yea
58,36,Yea
58,37,Yea
58,38,Nay
58,39,Yea
58,40,Yea
58,41,Not Voting
58,42,Nay
58,43,Nay
58,44,Nay
58,45,Yea
58,46,Yea
58,47,Yea
58,48,Yea
58,49,Yea
57,0,Yea
57,1,Nay
57,2,Not Voting
57,3,Nay
57,4,Yea
57,5,Yea
57,6,Yea
57,7,Yea
57,8,Yea
57,9,Yea
57,10,Yea
57,11,Yea
57,12,Yea
57,13,Yea
57,14,Yea
57,15,Nay
57,16,Yea
57,17,Nay
57,18,Nay
57,19,Yea
57,50,Nay
57,51,Nay
57,52,Yea
57,53,Yea
57,54,Nay
57,55,Yea
57,56,Yea
57,57,Nay
57,58,Yea
57,29,Yea
57,30,Yea
57,31,Yea
57,32,Yea
57,33,Yea
57,34,Yea
57,35,Yea
57,36,Yea
57,37,Yea
57,38,Nay
57,39,Yea
57,40,Yea
57,41,Not Voting
57,42,Nay
57,43,Nay
57,44,Nay
57,45,Yea
57,46,Yea
57,47,Yea
57,48,Yea
57,49,Yea
56,0,Nay
56,1,Nay
56,2,Yea
56,3,Nay
56,4,Yea
56,5,Yea
56,6,Nay
56,7,Yea
56,8,Nay
56,9,Yea
56,10,Yea
56,11,Nay
56,12,Nay
56,13,Yea
56,14,Nay
56,15,Nay
56,16,Yea
56,17,Nay
56,18,Nay
56,19,Yea
56,50,Nay
56,51,Nay
56,52,Yea
56,53,Yea
56,54,Nay
56,55,Yea
56,56,Yea
56,57,Nay
56,58,Yea
56,29,Nay
56,30,Yea
56,31,Yea
56,32,Yea
56,33,Yea
56,34,Nay
56,35,Nay
56,36,Nay
56,37,Yea
56,38,Nay
56,39,Yea
56,40,Yea
56,41,Not Voting
56,42,Nay
56,43,Nay
56,44,Nay
56,45,Yea
56,46,Yea
56,47,Yea
56,48,Nay
56,49,Nay
55,0,Nay
55,1,Nay
55,2,Yea
55,3,Nay
55,4,Yea
55,5,Yea
55,6,Nay
55,7,Yea
55,8,Nay
55,9,Yea
55,10,Yea
55,11,Nay
55,12,Nay
55,13,Yea
55,14,Nay
55,15,Nay
55,16,Yea
55,17,Nay
55,18,Nay
55,19,Yea
55,50,Nay
55,51,Nay
55,52,Yea
55,53,Yea
55,54,Nay
55,55,Yea
55,56,Yea
55,57,Nay
55,58,Yea
55,29,Nay
55,30,Yea
55,31,Yea
55,32,Yea
55,33,Yea
55,34,Nay
55,35,Nay
55,36,Nay
55,37,Yea
55,38,Nay
55,39,Yea
55,40,Yea
55,41,Not Voting
55,42,Nay
55,43,Nay
55,44,Nay
55,45,Yea
55,46,Yea
55,47,Yea
55,48,Nay
55,49,Nay
54,0,Nay
54,1,Nay
54,2,Yea
54,3,Nay
54,4,Yea
54,5,Yea
54,6,Nay
54,7,Yea
54,8,Nay
54,9,Yea
54,10,Yea
54,11,Nay
54,12,Nay
54,13,Yea
54,14,Nay
54,15,Nay
54,16,Nay
54,17,Nay
54,18,Nay
54,19,Yea
54,50,Nay
54,51,Nay
54,52,Yea
54,53,Yea
54,54,Nay
54,55,Yea
54,56,Yea
54,57,Nay
54,58,Yea
54,29,Nay
54,30,Nay
54,31,Yea
54,32,Yea
54,33,Yea
54,34,Nay
54,35,Nay
54,36,Nay
54,37,Yea
54,38,Nay
54,39,Nay
54,40,Yea
54,41,Not Voting
54,42,Nay
54,43,Nay
54,44,Nay
54,45,Yea
54,46,Yea
54,47,Yea
54,48,Nay
54,49,Nay
53,0,Nay
53,1,Nay
53,2,Yea
53,3,Nay
53,4,Yea
53,5,Yea
53,6,Nay
53,7,Yea
53,8,Nay
53,9,Yea
53,10,Yea
53,11,Nay
53,12,Nay
53,13,Yea
53,14,Nay
53,15,Nay
53,16,Nay
53,17,Nay
53,18,Nay
53,19,Yea
53,50,Nay
53,51,Nay
53,52,Yea
53,53,Yea
53,54,Nay
53,55,Yea
53,56,Yea
53,57,Nay
53,58,Yea
53,29,Nay
53,30,Nay
53,31,Yea
53,32,Yea
53,33,Yea
53,34,Not Voting
53,35,Nay
53,36,Nay
53,37,Yea
53,38,Nay
53,39,Nay
53,40,Yea
53,41,Yea
53,42,Nay
53,43,Nay
53,44,Nay
53,45,Yea
53,46,Yea
53,47,Yea
53,48,Nay
53,49,Nay
52,0,Nay
52,1,Nay
52,2,Yea
52,3,Nay
52,4,Yea
52,5,Yea
52,6,Nay
52,7,Yea
52,8,Nay
52,9,Yea
52,10,Yea
52,11,Nay
52,12,Nay
52,13,Yea
52,14,Yea
52,15,Nay
52,16,Yea
52,17,Nay
52,18,Nay
52,19,Yea
52,50,Nay
52,51,Nay
52,52,Yea
52,53,Yea
52,54,Nay
52,55,Yea
52,56,Yea
52,57,Nay
52,58,Yea
52,29,Nay
52,30,Yea
52,31,Yea
52,32,Yea
52,33,Yea
52,34,Not Voting
52,35,Yea
52,36,Yea
52,37,Yea
52,38,Nay
52,39,Yea
52,40,Yea
52,41,Yea
52,42,Nay
52,43,Nay
52,44,Nay
52,45,Yea
52,46,Yea
52,47,Yea
52,48,Nay
52,49,Yea
51,0,Nay
51,1,Nay
51,2,Yea
51,3,Nay
51,4,Yea
51,5,Yea
51,6,Nay
51,7,Yea
51,8,Nay
51,9,Yea
51,10,Yea
51,11,Nay
51,12,Nay
51,13,Yea
51,14,Yea
51,15,Nay
51,16,Yea
51,17,Nay
51,18,Nay
51,19,Yea
51,50,Nay
51,51,Nay
51,52,Yea
51,53,Yea
51,54,Nay
51,55,Yea
51,56,Yea
51,57,Nay
51,58,Yea
51,29,Nay
51,30,Yea
51,31,Yea
51,32,Yea
51,33,Yea
51,34,Not Voting
51,35,Yea
51,36,Yea
51,37,Yea
51,38,Nay
51,39,Yea
51,40,Yea
51,41,Yea
51,42,Nay
51,43,Nay
51,44,Nay
51,45,Yea
51,46,Yea
51,47,Yea
51,48,Nay
51,49,Yea
50,0,Nay
50,1,Nay
50,2,Yea
50,3,Nay
50,4,Yea
50,5,Yea
50,6,Nay
50,7,Yea
50,8,Nay
50,9,Yea
50,10,Yea
50,11,Nay
50,12,Nay
50,13,Yea
50,14,Nay
50,15,Nay
50,16,Yea
50,17,Nay
50,18,Nay
50,19,Yea
50,50,Nay
50,51,Nay
50,52,Yea
50,53,Yea
50,54,Nay
50,55,Yea
50,56,Yea
50,57,Nay
50,58,Yea
50,29,Nay
50,30,Yea
50,31,Yea
50,32,Yea
50,33,Yea
50,34,Not Voting
50,35,Nay
50,36,Yea
50,37,Yea
50,38,Nay
50,39,Yea
50,40,Yea
50,41,Yea
50,42,Nay
50,43,Nay
50,44,Nay
50,45,Yea
50,46,Yea
50,47,Yea
50,48,Nay
50,49,Nay
49,0,Nay
49,1,Nay
49,2,Yea
49,3,Nay
49,4,Yea
49,5,Yea
49,6,Nay
49,7,Yea
49,8,Nay
49,9,Yea
49,10,Yea
49,11,Not Voting
49,12,Nay
49,13,Yea
49,14,Nay
49,15,Nay
49,16,Yea
49,17,Nay
49,18,Nay
